volume	quality	tv	internet	warehouse	price	sold_num	sold_ratio	income	return_rate	unit_price
10000	55	4000	80000	0	21	9460	0.946	201662	1.6031796541123646	11.12
10000	60	28000	93000	0	23	9232	0.9232	216848	1.548675868028121	11.75
10000	62	27000	88000	0	20	10000	1	200000	1.4344480097858097	12.04
10000	51	0	79000	0	22	8476	0.8476	194610	1.5763479176613955	10.68
10000	60	2000	75000	0	20	10000	1	200000	1.5404622991704946	11.75
10000	59	4000	83000	0	21	9846	0.9846	207661	1.5909679733481468	11.62
10000	54	17000	83000	0	23	8430	0.843	202533	1.549556775262166	11.01
10000	58	13000	84000	0	22	9327	0.9327	209060	1.5772390071735962	11.49
10000	50	9000	76000	0	23	7841	0.7841	191764	1.5277815957167216	10.58
10000	54	4000	92000	0	24	7853	0.7853	200291	1.5137314824390522	11.01
10000	56	11000	87000	0	21	9764	0.9764	206370	1.6091497690433252	11.24
10000	53	30000	90000	0	24	8001	0.8001	202919	1.511666497452508	10.9
10000	59	10000	84000	0	23	8786	0.8786	209131	1.5416073875530891	11.62
10000	60	3000	100000	0	21	10000	1	210000	1.5667552770484554	11.75
10000	53	15000	81000	0	21	9429	0.9429	201121	1.6063785097130918	10.9
10000	62	17000	75000	0	24	8298	0.8298	209398	1.4698979581142506	12.04
10000	57	3000	76000	0	23	8386	0.8386	202046	1.5329019110812458	11.36
10000	60	27000	96000	0	21	10000	1	210000	1.5277329116432214	11.75
10000	50	24000	98000	0	21	9589	0.9589	203543	1.6290244196293804	10.58
10000	62	21000	87000	0	21	10000	1	210000	1.519498118317052	12.04
10000	54	22000	87000	0	22	9148	0.9148	205946	1.5904665977636816	11.01
10000	60	22000	75000	0	21	9961	0.9961	209410	1.5723069642251344	11.75
10000	56	3000	82000	0	22	9010	0.901	203784	1.5806252754629753	11.24
10000	50	1000	97000	0	23	8168	0.8168	197555	1.5662968194131828	10.58
10000	56	29000	93000	0	22	9508	0.9508	211941	1.5928188044810945	11.24
10000	53	1000	75000	0	24	7390	0.739	191585	1.4743882193308901	10.9
10000	60	3000	76000	0	22	9210	0.921	207261	1.5568773043457138	11.75
