volume	quality	tv	internet	warehouse	price	sold_num	sold_ratio	income	return_rate	unit_price
10000	57	11000	100000	0	23	8957	0.8957	211935	1.5739225449486915	11.36
10000	61	16000	91000	0	21	10000	1	210000	1.540594970430606	11.89
10000	62	11000	85000	0	22	9631	0.9631	214103	1.5561705996084905	12.04
10000	62	0	80000	0	23	8818	0.8818	209930	1.5189941268828244	12.04
10000	60	7000	82000	0	24	8178	0.8178	206976	1.4898651857366967	11.75
10000	61	20000	80000	0	23	8967	0.8967	212382	1.5262740588060697	11.89
10000	60	8000	93000	0	22	9608	0.9608	213679	1.5809511800845901	11.75
10000	56	6000	89000	0	20	10000	1	200000	1.575393494661767	11.24
10000	55	6000	99000	0	20	10000	1	200000	1.5727582343605404	11.12
10000	61	13000	86000	0	20	10000	1	200000	1.4819245035972126	11.89
10000	57	14000	80000	0	21	9739	0.9739	206001	1.5959374474345807	11.36
10000	58	20000	75000	0	22	9221	0.9221	207337	1.563169300234901	11.49
10000	56	18000	94000	0	23	8830	0.883	209665	1.5662013314252794	11.24
10000	55	10000	85000	0	23	8479	0.8479	203474	1.5527205650142253	11.12
10000	59	10000	77000	0	20	10000	1	200000	1.5389068857185764	11.62
10000	57	19000	88000	0	20	10000	1	200000	1.535689301462786	11.36
10000	62	16000	88000	0	21	10000	1	210000	1.5271140136745511	12.04
10000	57	6000	97000	0	22	9427	0.9427	210649	1.6004356835347677	11.36
10000	61	5000	81000	0	23	8822	0.8822	209909	1.5276781999204503	11.89
10000	59	12000	78000	0	20	10000	1	200000	1.533270288407827	11.62
10000	60	11000	95000	0	24	8483	0.8483	212504	1.5132728074137656	11.75
10000	55	7000	85000	0	23	8446	0.8446	202898	1.552396916699731	11.12
10000	57	8000	98000	0	22	9470	0.947	211350	1.6017298502908195	11.36
10000	56	0	88000	0	24	7896	0.7896	201328	1.505601121674113	11.24
10000	62	13000	93000	0	23	9227	0.9227	216874	1.539416361043662	12.04
10000	61	16000	78000	0	22	9471	0.9471	211507	1.5534510300104987	11.89
10000	62	13000	88000	0	20	10000	1	200000	1.4598342522618044	12.04
10000	56	12000	94000	0	24	8154	0.8154	206071	1.5205823660144453	11.24
10000	56	11000	80000	0	20	10000	1	200000	1.5831639339845376	11.24
10000	55	18000	83000	0	24	7914	0.7914	201534	1.5010769006919484	11.12
10000	61	0	81000	0	22	9350	0.935	209564	1.5581558043140502	11.89
10000	58	8000	91000	0	22	9411	0.9411	210426	1.587509565364154	11.49
10000	55	15000	97000	0	23	8774	0.8774	208619	1.5730620749296704	11.12
10000	62	16000	93000	0	21	10000	1	210000	1.5175941515448301	12.04
10000	56	13000	81000	0	22	9103	0.9103	205307	1.5794343598747285	11.24
10000	57	15000	81000	0	24	8009	0.8009	203525	1.4962389605054172	11.36
10000	62	1000	83000	0	24	8278	0.8278	209038	1.4807648269824392	12.04
10000	57	4000	93000	0	21	9887	0.9887	208269	1.6142053776278318	11.36
10000	55	5000	88000	0	23	8483	0.8483	203544	1.5572844196209141	11.12
10000	62	12000	77000	0	24	8284	0.8284	209146	1.4728259096731056	12.04
10000	57	4000	93000	0	21	9887	0.9887	208269	1.6142053776278318	11.36
10000	56	13000	81000	0	20	10000	1	200000	1.5773361067828728	11.24
10000	56	6000	89000	0	22	9185	0.9185	206650	1.5916991765019317	11.24
10000	56	6000	89000	0	20	10000	1	200000	1.575393494661767	11.24
10000	57	5000	97000	0	22	9416	0.9416	210469	1.600558512844922	11.36
10000	61	5000	80000	0	23	8802	0.8802	209568	1.526073288941266	11.89
10000	56	18000	94000	0	23	8830	0.883	209665	1.5662013314252794	11.24
10000	55	0	88000	0	24	7812	0.7812	199653	1.5056577833024847	11.12
10000	61	18000	91000	0	21	10000	1	210000	1.5367392650680824	11.89
