volume	quality	tv	internet	warehouse	price	sold_num	sold_ratio	income	return_rate	unit_price
47739	67	6000	9000	18000	22	40424	0.8467709838915771	271783	0.4223144528215105	12.58
61992	73	32000	9000	20000	25	45112	0.7277068008775326	300996	0.32618745732956206	13.74
54471	66	6000	36000	18000	22	48705	0.8941455086192653	342335	0.45834421170311757	12.39
108100	66	6000	36000	18000	22	96657	0.8941443108233117	753651	0.5290661308970981	12.53
109152	66	6000	36000	18000	22	97598	0.8941476106713574	760834	0.52881010532637	12.54
140800	66	6000	36000	18000	22	125896	0.8941477272727273	976858	0.5229387756850048	12.77
93938	66	6000	36000	18000	22	83994	0.894142945346931	649352	0.5234738207465415	12.46
204276	70	6000	9000	25000	25	139817	0.6844514284595351	1001291	0.34194200764416127	14.09
185443	66	6000	39000	18000	22	139817	0.7539621339171605	1001291	0.3977894736005734	13.18
14710	66	6000	34000	18000	22	13094	0.8901427600271924	24625	0.09708642170004732	12.62
46243	67	11000	29000	25000	23	38663	0.8360832990939169	260191	0.39618811820883887	12.58
69200	66	6000	36000	18000	22	61875	0.8941473988439307	459240	0.4951972637127071	12.39
82570	66	6000	36000	18000	22	73829	0.8941383068911227	563783	0.5150147118872597	12.41
133645	66	6000	36000	18000	22	119498	0.8941449362116054	930233	0.5259633602789057	12.71
69406	66	9000	2000	2000	25	44428	0.6401175690862462	362499	0.41055904138446553	12.39
137300	70	11000	29000	25000	20	137300	1	801569	0.41652259810822007	13.47
170297	70	11000	29000	25000	22	155611	0.913762426819028	1084566	0.4481698057305219	13.77
122589	66	6000	36000	18000	22	109612	0.8941422150437641	855115	0.5284035892007596	12.63
189714	66	6000	36000	18000	22	109612	0.5777749665285641	855115	0.33169460737100853	13.22
22569	66	6000	36000	18000	25	16034	0.7104435287341043	68809	0.1949180629718284	12.54
35920	70	6000	36000	18000	22	33039	0.9197939866369711	182419	0.33568385701798775	13.18
58492	66	6000	36000	18000	22	52300	0.8941393694864255	374798	0.4719605102439147	12.38
69552	66	6000	36000	18000	22	62189	0.894136760984587	462023	0.4958663760304546	12.39
88170	66	6000	36000	18000	22	78837	0.8941476692752637	606466	0.5201461808494854	12.43
113008	66	6000	36000	18000	22	101045	0.8941402378592666	788738	0.5295747223676966	12.56
153691	66	6000	36000	15000	22	137264	0.8931167082002199	1059058	0.517487075747359	12.88
171572	66	6000	36000	18000	22	153410	0.8941435665493204	1164513	0.504333451421256	13.05
151897	66	6000	35000	18000	22	135514	0.8921440186442129	1042819	0.5152486716332808	12.87
145519	66	6000	36000	18000	22	135514	0.9312460915756705	1042819	0.5391758845725501	12.81
24359	66	6000	36000	18000	22	21890	0.8986411593250955	97830	0.2700859703272615	12.53
25195	66	6000	9000	23000	22	21323	0.8463187140305616	105904	0.28822042178200036	12.52
56808	66	6000	36000	18000	22	50794	0.8941346289255034	360874	0.46334151204787566	12.39
56440	66	6000	36000	18000	22	50465	0.8941353649893693	357954	0.46530376671506624	12.39
69248	66	6000	35000	18000	22	61779	0.8921412892791127	458426	0.49453603198336105	12.39
121040	66	6000	36000	15000	22	108103	0.8931179775280899	845374	0.5301732680097634	12.62
130407	66	6000	36000	18000	22	116603	0.8941467865988789	907988	0.5264113576490669	12.69
123304	66	9000	39000	18000	22	111412	0.9035554402128074	872833	0.53438896878706	12.63
184043	66	6000	36000	18000	22	164561	0.8941443032334835	1234785	0.49513281894712025	13.17
194018	66	6000	34000	18000	22	164561	0.8481738807739488	1234785	0.46760150234144415	13.26
11294	66	6000	36000	18000	20	11294	1	-7102	-0.03334554093773183	12.66
