volume	quality	tv	internet	warehouse	price	sold_num	sold_ratio	income	return_rate	unit_price
94771	65	8000	51000	20000	21	92547	0.9765329056356903	1957153	1.517074564424377	12.29
103857	67	27000	58000	20000	21	103857	1	2180997	1.4720100551097361	12.68
157892	67	27000	58000	20000	21	157892	1	3315732	1.4308874321561993	13.09
212911	65	8000	51000	20000	21	207916	0.9765394930276031	4399378	1.4145336916965963	13.27
256844	65	8000	51000	20000	21	250818	0.9765382878323029	5308366	1.3765525542207717	13.67
14996	65	8000	50000	20000	21	14614	0.9745265404107762	309272	1.4977584858044164	12.45
27656	66	8000	51000	20000	21	27195	0.9833309227654036	573976	1.5042662647575986	12.5
37932	67	8000	50000	20000	21	37475	0.9879521248550037	789856	1.5008176806605302	12.61
77351	67	27000	58000	20000	21	77351	1	1624371	1.4834482254646433	12.57
96798	65	8000	51000	21000	21	94559	0.9768693568048926	1999509	1.5149314998726764	12.3
66632	65	8000	50000	20000	21	64935	0.974531756513387	1374004	1.5234098259664255	12.22
142900	65	27000	51000	21000	21	142463	0.9969419174247726	2994480	1.482341911226134	12.62
96359	65	8000	58000	21000	21	95479	0.9908674851337187	2010471	1.525760809102402	12.3
107186	67	27000	60000	20000	21	107186	1	2250906	1.4671163575042159	12.7
154504	65	8000	50000	20000	21	150570	0.9745378760420442	3186990	1.468752722233221	12.72
11474	65	8000	58000	21000	21	11369	0.9908488757190169	239405	1.504767462158051	12.49
43541	65	8000	50000	20000	21	42432	0.9745297535656048	897865	1.5200122935074913	12.25
43130	67	8000	50000	20000	21	42611	0.987966612566659	898098	1.5030141640228822	12.59
47616	65	8000	50000	20000	21	46403	0.9745253696236559	981887	1.5211349190075867	12.24
112818	67	8000	50000	20000	21	111460	0.9879629137194419	2349304	1.4879184904913816	12.73
87492	66	8000	51000	20000	21	86033	0.9833241896401956	1815761	1.5119660666043881	12.43
100504	65	8000	46000	20000	21	97141	0.9665386452280507	2060677	1.505889275480966	12.32
127638	67	8000	50000	20000	21	126102	0.9879659662482959	2658003	1.476276376484444	12.84
230341	65	3000	50000	20000	21	223148	0.9687723852896358	4734445	1.3948893512388878	13.44
139687	67	8000	51000	20000	21	138286	0.9899704338986448	2913063	1.468426821248508	12.93
23114	65	8000	50000	20000	21	22525	0.9745176083758761	476668	1.5065651257837687	12.37
33001	67	8000	50000	20000	21	32604	0.9879700615132875	687193	1.497594583831143	12.64
37604	65	8000	58000	21000	21	37260	0.9908520370173386	784572	1.52797731186063	12.28
89414	66	8000	51000	20000	21	87923	0.9833247589862885	1855657	1.5108608335856293	12.44
106397	65	8000	46000	20000	21	102837	0.9665404099739654	2181560	1.5025480536056157	12.35
65676	65	8000	50000	20000	21	64004	0.97454168950606	1354300	1.523425227167719	12.22
130336	67	8000	50000	25000	21	128981	0.9896037932727719	2717314	1.4694221485346468	12.86
185235	65	10000	50000	20000	21	180935	0.9767862445002294	3827607	1.439335091582182	13.01
215703	67	8000	50000	20000	21	213108	0.9879695692688558	4492966	1.3967722165474974	13.64
276223	67	8000	50000	20000	21	272900	0.9879698649279749	5754427	1.3495280818230755	14.16
16432	65	8000	58000	21000	21	16282	0.9908714703018501	342854	1.5113602324241742	12.43
35384	66	8000	54000	20000	21	35006	0.9893172055166177	737479	1.5143747643584264	12.45
42244	65	11000	46000	20000	21	40972	0.9698892150364549	868209	1.5131997745555157	12.26
