volume	quality	unit_price
82000	72	13.55
82000	73	13.77
82000	74	13.99
83000	64	12.09
83000	65	12.25
83000	66	12.41
83000	67	12.59
83000	68	12.77
83000	69	12.95
83000	70	13.15
83000	71	13.35
83000	72	13.55
83000	73	13.77
83000	74	13.99
84000	64	12.09
84000	65	12.25
84000	66	12.42
84000	67	12.59
84000	68	12.77
84000	69	12.96
84000	70	13.15
84000	71	13.35
84000	72	13.56
84000	73	13.77
84000	74	13.99
85000	64	12.09
85000	65	12.25
85000	66	12.42
85000	67	12.59
85000	68	12.77
85000	69	12.96
85000	70	13.15
85000	71	13.35
85000	72	13.56
85000	73	13.78
85000	74	14.0
86000	64	12.1
86000	65	12.26
86000	66	12.42
86000	67	12.6
86000	68	12.78
86000	69	12.96
86000	70	13.16
86000	71	13.36
86000	72	13.56
86000	73	13.78
86000	74	14.0
87000	64	12.1
87000	65	12.26
87000	66	12.43
87000	67	12.6
87000	68	12.78
87000	69	12.97
87000	70	13.16
87000	71	13.36
87000	72	13.57
87000	73	13.78
87000	74	14.0
88000	64	12.1
88000	65	12.26
88000	66	12.43
88000	67	12.6
88000	68	12.78
88000	69	12.97
88000	70	13.16
88000	71	13.36
88000	72	13.57
88000	73	13.79
88000	74	14.01
89000	64	12.11
89000	65	12.27
89000	66	12.44
89000	67	12.61
89000	68	12.79
89000	69	12.97
89000	70	13.17
89000	71	13.37
89000	72	13.57
89000	73	13.79
89000	74	14.01
90000	64	12.11
90000	65	12.27
90000	66	12.44
90000	67	12.61
90000	68	12.79
90000	69	12.98
90000	70	13.17
90000	71	13.37
90000	72	13.58
90000	73	13.79
90000	74	14.02
90000	75	14.25
90000	76	14.49
90000	77	14.73
90000	78	14.99
90000	79	15.26
90000	80	15.53
91000	64	12.12
91000	65	12.28
91000	66	12.44
91000	67	12.62
91000	68	12.8
91000	69	12.98
91000	70	13.18
91000	71	13.38
91000	72	13.58
91000	73	13.8
91000	74	14.02
92000	64	12.12
92000	65	12.28
92000	66	12.45
92000	67	12.62
92000	68	12.8
92000	69	12.99
92000	70	13.18
92000	71	13.38
92000	72	13.59
92000	73	13.8
92000	74	14.02
93000	64	12.12
93000	65	12.28
93000	66	12.45
93000	67	12.63
93000	68	12.8
93000	69	12.99
93000	70	13.18
93000	71	13.38
93000	72	13.59
93000	73	13.81
93000	74	14.03
94000	64	12.13
94000	65	12.29
94000	66	12.46
94000	67	12.63
94000	68	12.81
94000	69	13.0
94000	70	13.19
94000	71	13.39
94000	72	13.6
94000	73	13.81
94000	74	14.03
95000	64	12.13
95000	65	12.29
95000	66	12.46
95000	67	12.63
95000	68	12.81
95000	69	13.0
95000	70	13.19
95000	71	13.39
95000	72	13.6
95000	73	13.82
95000	74	14.04
96000	64	12.14
96000	65	12.3
96000	66	12.47
96000	67	12.64
96000	68	12.82
96000	69	13.0
96000	70	13.2
96000	71	13.4
96000	72	13.6
96000	73	13.82
96000	74	14.04
97000	64	12.14
97000	65	12.3
97000	66	12.47
97000	67	12.64
97000	68	12.82
97000	69	13.01
97000	70	13.2
97000	71	13.4
97000	72	13.61
97000	73	13.82
97000	74	14.05
98000	64	12.15
98000	65	12.31
98000	66	12.48
98000	67	12.65
98000	68	12.83
98000	69	13.01
98000	70	13.21
98000	71	13.41
98000	72	13.61
98000	73	13.83
98000	74	14.05
99000	64	12.15
99000	65	12.31
99000	66	12.48
99000	67	12.65
99000	68	12.83
99000	69	13.02
99000	70	13.21
99000	71	13.41
99000	72	13.62
99000	73	13.83
99000	74	14.06
100000	50	10.4
100000	51	10.5
100000	52	10.6
100000	53	10.71
100000	54	10.82
100000	55	10.93
100000	56	11.05
100000	57	11.17
100000	58	11.3
100000	59	11.43
100000	60	11.57
100000	61	11.71
100000	62	11.85
100000	63	12.0
100000	64	12.16
100000	65	12.32
100000	66	12.49
100000	67	12.66
100000	68	12.84
100000	69	13.02
100000	70	13.22
100000	71	13.42
100000	72	13.62
100000	73	13.84
100000	74	14.06
100000	75	14.29
100000	76	14.53
100000	77	14.78
100000	78	15.04
100000	79	15.3
100000	80	15.58
100000	81	15.86
100000	82	16.16
100000	83	16.47
100000	84	16.78
100000	85	17.11
100000	86	17.45
100000	87	17.8
100000	88	18.16
100000	89	18.53
100000	90	18.92
100000	91	19.32
100000	92	19.73
100000	93	20.16
100000	94	20.6
100000	95	21.05
101000	65	12.32
101000	66	12.49
101000	67	12.66
101000	68	12.84
101000	69	13.03
101000	70	13.22
101000	71	13.42
101000	72	13.63
101000	73	13.84
101000	74	14.07
101000	75	14.3
101000	76	14.54
101000	77	14.78
101000	78	15.04
101000	79	15.31
101000	80	15.58
102000	65	12.33
102000	66	12.5
102000	67	12.66
102000	68	12.85
102000	69	13.03
102000	70	13.23
102000	71	13.43
102000	72	13.64
102000	73	13.85
102000	74	14.07
102000	75	14.3
102000	76	14.54
102000	77	14.79
102000	78	15.05
102000	79	15.31
102000	80	15.59
103000	65	12.33
103000	66	12.5
103000	67	12.67
103000	68	12.85
103000	69	13.04
103000	70	13.23
103000	71	13.43
103000	72	13.64
103000	73	13.86
103000	74	14.08
103000	75	14.31
103000	76	14.55
103000	77	14.8
103000	78	15.05
103000	79	15.32
103000	80	15.59
104000	65	12.34
104000	66	12.51
104000	67	12.68
104000	68	12.86
104000	69	13.05
104000	70	13.24
104000	71	13.44
104000	72	13.65
104000	73	13.86
104000	74	14.08
104000	75	14.31
104000	76	14.55
104000	77	14.8
104000	78	15.06
104000	79	15.32
104000	80	15.6
105000	65	12.35
105000	66	12.51
105000	67	12.69
105000	68	12.87
105000	69	13.05
105000	70	13.24
105000	71	13.44
105000	72	13.65
105000	73	13.87
105000	74	14.09
105000	75	14.32
105000	76	14.56
105000	77	14.81
105000	78	15.06
105000	79	15.33
105000	80	15.61
106000	65	12.35
106000	66	12.52
106000	67	12.69
106000	68	12.87
106000	69	13.06
106000	70	13.25
106000	71	13.45
106000	72	13.66
106000	73	13.87
106000	74	14.1
106000	75	14.33
106000	76	14.57
106000	77	14.81
106000	78	15.07
106000	79	15.34
106000	80	15.61
107000	65	12.36
107000	66	12.52
107000	67	12.7
107000	68	12.88
107000	69	13.06
107000	70	13.26
107000	71	13.46
107000	72	13.66
