volume	quality	unit_price
190000	90	19.66
190000	91	18.92
190000	92	20.47
190000	93	20.9
190000	94	21.34
190000	95	21.79
200000	60	12.4
200000	61	12.54
200000	62	12.68
200000	63	12.83
200000	64	12.99
200000	65	13.15
200000	66	13.32
200000	67	13.49
200000	68	13.67
200000	69	13.86
200000	70	14.05
200000	71	14.25
200000	72	14.46
200000	73	14.67
200000	74	14.9
200000	75	15.13
200000	76	15.37
200000	77	15.61
200000	78	15.87
200000	79	16.14
200000	80	16.41
200000	81	16.7
200000	82	16.99
200000	83	17.3
200000	84	17.61
200000	85	17.94
200000	86	18.28
200000	87	18.63
200000	88	18.99
200000	89	19.37
200000	90	19.75
200000	91	19.32
200000	92	20.57
200000	93	20.99
200000	94	21.43
200000	95	21.89
210000	60	12.5
210000	61	12.63
210000	62	12.78
210000	63	12.93
210000	64	13.09
210000	65	13.25
210000	66	13.41
210000	67	13.59
210000	68	13.77
210000	69	13.95
210000	70	14.15
210000	71	14.35
210000	72	14.55
210000	73	14.77
210000	74	14.99
210000	75	15.22
210000	76	15.46
210000	77	15.71
210000	78	15.97
210000	79	16.23
210000	80	16.51
210000	81	16.79
210000	82	17.09
210000	83	17.39
210000	84	17.71
210000	85	18.04
210000	86	18.38
210000	87	18.73
210000	88	19.09
210000	89	19.46
210000	90	19.85
210000	91	19.32
210000	92	20.57
210000	93	20.99
210000	94	21.53
210000	95	21.98
220000	60	12.59
220000	61	12.73
220000	62	12.87
220000	63	13.02
220000	64	13.18
220000	65	13.34
220000	66	13.51
220000	67	13.68
220000	68	13.86
220000	69	14.05
220000	70	14.24
220000	71	14.44
220000	72	14.55
220000	73	14.86
220000	74	15.09
220000	75	15.32
220000	76	15.56
220000	77	15.8
220000	78	16.06
220000	79	16.33
220000	80	16.6
220000	81	16.89
220000	82	17.18
220000	83	17.49
220000	84	17.8
220000	85	18.13
220000	86	18.47
220000	87	18.82
220000	88	19.18
220000	89	19.56
220000	90	19.85
220000	91	19.38
220000	92	20.66
220000	93	21.09
220000	94	21.62
220000	95	22.08
230000	60	12.68
230000	61	12.82
230000	62	12.97
230000	63	13.12
230000	64	13.27
230000	65	13.43
230000	66	13.6
230000	67	13.77
230000	68	13.95
230000	69	14.14
230000	70	14.33
230000	71	14.53
230000	72	14.65
230000	73	14.95
230000	74	15.18
230000	75	15.41
230000	76	15.65
230000	77	15.9
230000	78	16.15
230000	79	16.42
230000	80	16.69
230000	81	16.98
230000	82	17.27
230000	83	17.58
230000	84	17.9
230000	85	18.22
